t, ñ	wz	
75,175	-339	
75,18	-360	
75,185	-360	
75,19	-342	
75,195	-322	
75,2	-300	
75,205	-292	
75,21	-284	
75,215	-290	
75,22	-316	
75,225	-334	
75,23	-324	
75,235	-341	
75,24	-337	
75,245	-305	
75,25	-298	
75,255	-274	
75,26	-270	
75,265	-264	
75,27	-267	
75,275	-290	
75,28	-284	
75,285	-280	
75,29	-296	
75,295	-281	
75,3	-253	
75,305	-267	
75,31	-290	
75,315	-276	
75,32	-304	
75,325	-321	
75,33	-325	
75,335	-310	
75,34	-280	
75,345	-250	
75,35	-226	
75,355	-226	
75,36	-240	
75,365	-264	
75,37	-289	
75,375	-305	
75,38	-306	
75,385	-279	
75,39	-264	
75,395	-247	
75,4	-226	
75,405	-204	
75,41	-206	
75,415	-237	
75,42	-255	
75,425	-269	
75,43	-269	
75,435	-276	
75,44	-268	
75,445	-239	
75,45	-258	
75,455	-283	
75,46	-311	
75,465	-297	
75,47	-302	
75,475	-295	
75,48	-291	
75,485	-252	
75,49	-247	
75,495	-263	
75,5	-271	
75,505	-284	
75,51	-323	
75,515	-333	
75,52	-337	
75,525	-323	
75,53	-316	
75,535	-304	
75,54	-276	
75,545	-283	
75,55	-313	
75,555	-300	
75,56	-313	
75,565	-305	
75,57	-300	
75,575	-283	
75,58	-271	
75,585	-276	
75,59	-305	
75,595	-323	
75,6	-352	
75,605	-348	
75,61	-346	
75,615	-332	
75,62	-323	
75,625	-298	
75,63	-289	
75,635	-299	
75,64	-318	
75,645	-343	
75,65	-360	
75,655	-368	
75,66	-387	
75,665	-355	
75,67	-326	
75,675	-333	
75,68	-319	
75,685	-315	
75,69	-327	
75,695	-338	
75,7	-341	
75,705	-334	
75,71	-317	
75,715	-295	
75,72	-297	
75,725	-288	
75,73	-291	
75,735	-317	
75,74	-334	
75,745	-333	
75,75	-331	
75,755	-313	
75,76	-284	
75,765	-290	
75,77	-266	
75,775	-272	
75,78	-292	
75,785	-316	
75,79	-309	
75,795	-303	
75,8	-297	
75,805	-286	
75,81	-269	
75,815	-250	
75,82	-257	
75,825	-257	
75,83	-272	
75,835	-282	
75,84	-280	
75,845	-271	
75,85	-261	
75,855	-235	
75,86	-220	
75,865	-226	
75,87	-233	
75,875	-219	
75,88	-206	
75,885	-202	
75,89	-188	
75,895	-156	
75,9	-154	
75,905	-132	
75,91	-105	
75,915	-112	
75,92	-91	
75,925	-96	
75,93	-118	
75,935	-138	
75,94	-134	
75,945	-115	
75,95	-100	
75,955	-62	
75,96	-29	
75,965	-9	
75,97	14	
75,975	17	
75,98	28	
75,985	50	
75,99	60	
75,995	62	
76,0	68	
76,005	65	
76,01	73	
76,015	84	
76,02	96	
76,025	137	
76,03	177	
76,035	179	
76,04	198	
76,045	228	
76,05	224	
76,055	224	
76,06	247	
76,065	245	
76,07	249	
76,075	264	
76,08	280	
76,085	307	
76,09	332	
76,095	354	
76,1	381	
76,105	391	
76,11	421	
76,115	444	
76,12	465	
76,125	478	
76,13	496	
76,135	501	
76,14	507	
76,145	513	
76,15	513	
76,155	536	
76,16	552	
76,165	564	
76,17	585	
76,175	603	
76,18	628	
76,185	629	
76,19	653	
76,195	673	
76,2	701	
76,205	702	
76,21	732	
76,215	733	
76,22	755	
76,225	763	
76,23	765	
76,235	781	
76,24	781	
76,245	811	
76,25	818	
76,255	830	
76,26	839	
76,265	844	
76,27	843	
76,275	843	
76,28	829	
76,285	849	
76,29	853	
76,295	863	
76,3	870	
76,305	885	
76,31	901	
76,315	889	
76,32	892	
76,325	908	
76,33	943	
76,335	948	
76,34	967	
76,345	968	
76,35	975	
76,355	947	
76,36	927	
76,365	919	
76,37	905	
76,375	891	
76,38	885	
76,385	907	
76,39	904	
76,395	899	
76,4	899	
76,405	887	
76,41	880	
76,415	889	
76,42	877	
76,425	883	
76,43	890	
76,435	895	
76,44	882	
76,445	880	
76,45	857	
76,455	829	
76,46	781	
76,465	769	
76,47	751	
76,475	748	
76,48	758	
76,485	762	
76,49	740	
76,495	716	
76,5	694	
76,505	644	
76,51	639	
76,515	624	
76,52	593	
76,525	599	
76,53	589	
76,535	561	
76,54	554	
76,545	548	
76,55	508	
76,555	478	
76,56	457	
76,565	435	
76,57	426	
76,575	393	
76,58	383	
76,585	336	
76,59	301	
76,595	262	
76,6	244	
76,605	218	
76,61	207	
76,615	178	
76,62	152	
76,625	107	
76,63	74	
76,635	47	
76,64	11	
76,645	-23	
76,65	-31	
76,655	-60	
76,66	-85	
76,665	-97	
76,67	-125	
76,675	-172	
76,68	-197	
76,685	-254	
76,69	-293	
76,695	-325	
76,7	-362	
76,705	-383	
76,71	-403	
76,715	-445	
76,72	-462	
76,725	-494	
76,73	-535	
76,735	-577	
76,74	-588	
76,745	-617	
76,75	-646	
76,755	-671	
76,76	-708	
76,765	-727	
76,77	-765	
76,775	-803	
76,78	-815	
76,785	-834	
76,79	-852	
76,795	-864	
76,8	-889	
76,805	-912	
76,81	-943	
76,815	-971	
76,82	-1021	
76,825	-1050	
76,83	-1078	
76,835	-1090	
76,84	-1120	
76,845	-1126	
76,85	-1151	
76,855	-1168	
76,86	-1209	
76,865	-1232	
76,87	-1272	
76,875	-1283	
76,88	-1306	
76,885	-1312	
76,89	-1336	
76,895	-1346	
76,9	-1373	
76,905	-1397	
76,91	-1411	
76,915	-1423	
76,92	-1434	
76,925	-1426	
76,93	-1431	
76,935	-1442	
76,94	-1442	
76,945	-1461	
76,95	-1482	
76,955	-1483	
76,96	-1491	
76,965	-1500	
76,97	-1491	
76,975	-1499	
76,98	-1505	
76,985	-1502	
76,99	-1504	
76,995	-1506	
77,0	-1490	
77,005	-1498	
77,01	-1490	
77,015	-1494	
77,02	-1479	
77,025	-1478	
77,03	-1475	
77,035	-1472	
77,04	-1470	
77,045	-1455	
77,05	-1430	
77,055	-1419	
77,06	-1394	
77,065	-1370	
77,07	-1352	
77,075	-1363	
77,08	-1340	
77,085	-1332	
77,09	-1330	
77,095	-1313	
77,1	-1263	
77,105	-1220	
77,11	-1214	
77,115	-1179	
77,12	-1162	
77,125	-1173	
77,13	-1144	
77,135	-1113	
77,14	-1069	
77,145	-1022	
77,15	-981	
77,155	-939	
77,16	-921	
77,165	-893	
77,17	-887	
77,175	-878	
77,18	-850	
77,185	-808	
77,19	-763	
77,195	-688	
77,2	-643	
77,205	-622	
77,21	-589	
77,215	-564	
77,22	-531	
77,225	-478	
77,23	-412	
77,235	-376	
77,24	-317	
77,245	-272	
77,25	-251	
77,255	-227	
77,26	-205	
77,265	-170	
77,27	-142	
77,275	-47	
77,28	14	
77,285	81	
77,29	140	
77,295	174	
77,3	198	
77,305	207	
77,31	254	
77,315	259	
77,32	314	
77,325	379	
77,33	456	
77,335	499	
77,34	572	
77,345	608	
77,35	635	
77,355	681	
77,36	694	
77,365	711	
77,37	788	
77,375	856	
77,38	911	
77,385	973	
77,39	1016	
77,395	1033	
77,4	1052	
77,405	1063	
77,41	1099	
77,415	1135	
77,42	1191	
77,425	1237	
77,43	1280	
77,435	1348	
77,44	1375	
77,445	1410	
77,45	1413	
77,455	1450	
77,46	1481	
77,465	1515	
77,47	1556	
77,475	1616	
77,48	1646	
77,485	1657	
77,49	1667	
77,495	1673	
77,5	1710	
77,505	1731	
77,51	1766	
77,515	1821	
77,52	1879	
77,525	1879	
77,53	1906	
77,535	1917	
77,54	1920	
77,545	1928	
77,55	1949	
77,555	1975	
77,56	1987	
77,565	2013	
77,57	2021	
77,575	2019	
77,58	2023	
77,585	2011	
77,59	2017	
77,595	2038	
77,6	2067	
77,605	2082	
77,61	2103	
77,615	2097	
77,62	2091	
77,625	2080	
77,63	2052	
77,635	2010	
77,64	2009	
77,645	1995	
77,65	1991	
77,655	1993	
77,66	2023	
77,665	2014	
77,67	1982	
77,675	1944	
77,68	1897	
77,685	1855	
77,69	1839	
77,695	1830	
77,7	1832	
77,705	1825	
77,71	1816	
77,715	1788	
77,72	1758	
77,725	1717	
77,73	1666	
77,735	1636	
77,74	1615	
77,745	1583	
77,75	1579	
77,755	1555	
77,76	1489	
77,765	1455	
77,77	1404	
77,775	1353	
77,78	1298	
77,785	1257	
77,79	1218	
77,795	1193	
77,8	1150	
77,805	1106	
77,81	1066	
77,815	1022	
77,82	964	
77,825	926	
77,83	859	
77,835	800	
77,84	725	
77,845	686	
77,85	642	
77,855	614	
77,86	566	
77,865	521	
77,87	454	
77,875	376	
77,88	305	
77,885	236	
77,89	176	
77,895	118	
77,9	79	
77,905	28	
77,91	-16	
77,915	-76	
77,92	-155	
77,925	-221	
77,93	-274	
77,935	-337	
77,94	-404	
77,945	-459	
77,95	-484	
77,955	-535	
77,96	-591	
77,965	-650	
77,97	-690	
77,975	-767	
77,98	-831	
77,985	-891	
77,99	-954	
77,995	-997	
78,0	-1058	
78,005	-1124	
78,01	-1160	
78,015	-1237	
78,02	-1281	
78,025	-1335	
78,03	-1400	
78,035	-1469	
78,04	-1493	
78,045	-1546	
78,05	-1606	
78,055	-1633	
78,06	-1676	
78,065	-1722	
78,07	-1761	
78,075	-1810	
78,08	-1859	
78,085	-1913	
78,09	-1963	
78,095	-1991	
78,1	-2023	
78,105	-2071	
78,11	-2118	
78,115	-2145	
78,12	-2200	
78,125	-2223	
78,13	-2255	
78,135	-2261	
78,14	-2280	
78,145	-2285	
78,15	-2306	
78,155	-2325	
78,16	-2361	
78,165	-2402	
78,17	-2441	
78,175	-2456	
78,18	-2467	
78,185	-2456	
78,19	-2473	
78,195	-2473	
78,2	-2496	
78,205	-2508	
78,21	-2538	
78,215	-2546	
78,22	-2550	
78,225	-2536	
78,23	-2530	
78,235	-2506	
78,24	-2501	
78,245	-2514	
78,25	-2524	
78,255	-2546	
78,26	-2539	
78,265	-2538	
78,27	-2497	
78,275	-2471	
78,28	-2433	
78,285	-2403	
78,29	-2382	
78,295	-2378	
78,3	-2391	
78,305	-2387	
78,31	-2373	
78,315	-2350	
78,32	-2324	
78,325	-2267	
78,33	-2213	
78,335	-2179	
78,34	-2154	
78,345	-2133	
78,35	-2097	
78,355	-2064	
78,36	-2040	
78,365	-1967	
78,37	-1930	
78,375	-1881	
78,38	-1829	
78,385	-1803	
78,39	-1788	
78,395	-1737	
78,4	-1702	
78,405	-1646	
78,41	-1540	
78,415	-1478	
78,42	-1411	
78,425	-1355	
78,43	-1308	
78,435	-1263	
78,44	-1235	
78,445	-1188	
78,45	-1122	
78,455	-1065	
78,46	-1010	
78,465	-905	
78,47	-825	
78,475	-753	
78,48	-691	
78,485	-622	
78,49	-546	
78,495	-516	
78,5	-440	
78,505	-367	
78,51	-279	
78,515	-234	
78,52	-159	
78,525	-92	
78,53	-45	
78,535	5	
78,54	77	
78,545	134	
78,55	210	
78,555	281	
78,56	335	
78,565	421	
78,57	527	
78,575	599	
78,58	662	
78,585	716	
78,59	771	
78,595	830	
78,6	891	
78,605	970	
78,61	1048	
78,615	1135	
78,62	1210	
78,625	1277	
78,63	1339	
78,635	1402	
78,64	1464	
78,645	1503	
78,65	1602	
78,655	1663	
78,66	1716	
78,665	1772	
78,67	1830	
78,675	1866	
78,68	1915	
78,685	1973	
78,69	2027	
78,695	2093	
78,7	2157	
78,705	2206	
78,71	2241	
78,715	2288	
78,72	2324	
78,725	2360	
78,73	2429	
78,735	2460	
78,74	2509	
78,745	2541	
78,75	2582	
78,755	2627	
78,76	2675	
78,765	2706	
78,77	2737	
78,775	2761	
78,78	2782	
78,785	2800	
78,79	2818	
78,795	2840	
78,8	2872	
78,805	2903	
78,81	2930	
78,815	2978	
78,82	2972	
78,825	2980	
78,83	2963	
78,835	2962	
78,84	2945	
78,845	2946	
78,85	2965	
78,855	2982	
78,86	2998	
78,865	3018	
78,87	3009	
78,875	2990	
78,88	2977	
78,885	2951	
78,89	2927	
78,895	2912	
78,9	2903	
78,905	2874	
78,91	2859	
78,915	2836	
78,92	2793	
78,925	2754	
78,93	2743	
78,935	2706	
78,94	2678	
78,945	2662	
78,95	2645	
78,955	2596	
78,96	2557	
78,965	2519	
78,97	2464	
78,975	2404	
78,98	2359	
78,985	2326	
78,99	2296	
78,995	2271	
79,0	2231	
79,005	2177	
79,01	2115	
79,015	2060	
79,02	1981	
79,025	1921	
79,03	1860	
79,035	1828	
79,04	1766	
79,045	1716	
79,05	1634	
79,055	1513	
79,06	1447	
79,065	1359	
79,07	1291	
79,075	1231	
79,08	1171	
79,085	1116	
79,09	1052	
79,095	998	
79,1	912	
79,105	817	
79,11	718	
79,115	618	
79,12	545	
79,125	486	
79,13	452	
79,135	385	
79,14	318	
79,145	227	
79,15	119	
79,155	32	
79,16	-75	
79,165	-147	
79,17	-210	
79,175	-300	
79,18	-357	
79,185	-420	
79,19	-498	
79,195	-603	
79,2	-692	
79,205	-791	
79,21	-867	
79,215	-978	
79,22	-1033	
79,225	-1070	
79,23	-1160	
79,235	-1264	
79,24	-1337	
79,245	-1426	
79,25	-1511	
79,255	-1586	
79,26	-1653	
79,265	-1724	
79,27	-1779	
79,275	-1841	
79,28	-1892	
79,285	-1962	
79,29	-2022	
79,295	-2122	
79,3	-2208	
79,305	-2252	
79,31	-2308	
79,315	-2362	
79,32	-2425	
79,325	-2464	
79,33	-2534	
79,335	-2603	
79,34	-2653	
79,345	-2697	
79,35	-2730	
79,355	-2762	
79,36	-2791	
79,365	-2827	
79,37	-2870	
79,375	-2909	
79,38	-3006	
79,385	-3070	
79,39	-3113	
79,395	-3143	
79,4	-3161	
79,405	-3177	
79,41	-3183	
79,415	-3212	
79,42	-3241	
79,425	-3268	
79,43	-3290	
79,435	-3308	
79,44	-3318	
79,445	-3315	
79,45	-3323	
79,455	-3335	
79,46	-3343	
79,465	-3348	
79,47	-3362	
79,475	-3378	
79,48	-3367	
79,485	-3359	
79,49	-3349	
79,495	-3340	
79,5	-3301	
79,505	-3289	
79,51	-3292	
79,515	-3276	
79,52	-3267	
79,525	-3256	
79,53	-3237	
79,535	-3192	
79,54	-3150	
79,545	-3120	
79,55	-3086	
79,555	-3059	
79,56	-3050	
79,565	-3024	
79,57	-2983	
79,575	-2945	
79,58	-2908	
79,585	-2856	
79,59	-2816	
79,595	-2762	
79,6	-2712	
79,605	-2651	
79,61	-2597	
79,615	-2524	
79,62	-2457	
79,625	-2397	
79,63	-2334	
79,635	-2300	
79,64	-2241	
79,645	-2175	
79,65	-2107	
79,655	-2056	
79,66	-1980	
79,665	-1894	
79,67	-1812	
79,675	-1737	
79,68	-1662	
79,685	-1596	
79,69	-1530	
79,695	-1463	
79,7	-1341	
79,705	-1267	
79,71	-1191	
79,715	-1093	
79,72	-996	
79,725	-919	
79,73	-841	
79,735	-746	
79,74	-667	
79,745	-612	
79,75	-514	
79,755	-439	
79,76	-348	
79,765	-267	
79,77	-174	
79,775	-114	
79,78	-31	
79,785	92	
79,79	164	
79,795	267	
79,8	347	
79,805	476	
79,81	554	
79,815	634	
79,82	706	
79,825	782	
79,83	863	
79,835	951	
79,84	1041	
79,845	1141	
79,85	1246	
79,855	1324	
79,86	1402	
79,865	1516	
79,87	1569	
79,875	1634	
79,88	1740	
79,885	1817	
79,89	1901	
79,895	1993	
79,9	2067	
79,905	2132	
79,91	2188	
79,915	2222	
79,92	2298	
79,925	2371	
79,93	2430	
79,935	2490	
79,94	2579	
79,945	2672	
79,95	2712	
79,955	2768	
79,96	2820	
79,965	2879	
79,97	2931	
79,975	3005	
79,98	3066	
79,985	3129	
79,99	3169	
79,995	3200	
80,0	3204	
80,005	3254	
80,01	3276	
80,015	3322	
80,02	3368	
80,025	3460	
80,03	3512	
80,035	3535	
80,04	3562	
80,045	3566	
80,05	3565	
80,055	3562	
80,06	3564	
80,065	3584	
80,07	3608	
80,075	3621	
80,08	3649	
80,085	3647	
80,09	3658	
80,095	3651	
80,1	3650	
80,105	3636	
80,11	3645	
80,115	3646	
80,12	3632	
80,125	3636	
80,13	3603	
80,135	3598	
80,14	3566	
80,145	3526	
80,15	3505	
80,155	3486	
80,16	3454	
80,165	3416	
80,17	3420	
80,175	3406	
80,18	3372	
80,185	3321	
80,19	3267	
80,195	3200	
80,2	3153	
80,205	3120	
80,21	3064	
80,215	3011	
80,22	2964	
80,225	2895	
80,23	2823	
80,235	2775	
80,24	2715	
80,245	2657	
80,25	2588	
80,255	2525	
80,26	2479	
80,265	2405	
80,27	2298	
80,275	2212	
80,28	2132	
80,285	2035	
80,29	1952	
80,295	1875	
80,3	1824	
80,305	1746	
80,31	1692	
80,315	1634	
80,32	1545	
80,325	1444	
80,33	1348	
80,335	1262	
80,34	1168	
80,345	1074	
80,35	960	
80,355	885	
80,36	777	
80,365	711	
80,37	623	
80,375	517	
80,38	409	
80,385	308	
80,39	219	
80,395	126	
80,4	27	
80,405	-54	
80,41	-135	
80,415	-230	
80,42	-331	
80,425	-430	
80,43	-538	
80,435	-653	
80,44	-731	
80,445	-814	
80,45	-901	
80,455	-998	
80,46	-1087	
80,465	-1187	
80,47	-1269	
80,475	-1371	
80,48	-1449	
80,485	-1542	
80,49	-1634	
80,495	-1718	
80,5	-1794	
80,505	-1884	
80,51	-2007	
80,515	-2081	
80,52	-2174	
80,525	-2260	
80,53	-2324	
80,535	-2394	
80,54	-2451	
80,545	-2511	
80,55	-2565	
80,555	-2656	
80,56	-2731	
80,565	-2816	
80,57	-2904	
80,575	-2973	
80,58	-3023	
80,585	-3067	
80,59	-3134	
80,595	-3183	
80,6	-3230	
80,605	-3293	
80,61	-3345	
80,615	-3389	
80,62	-3451	
80,625	-3489	
80,63	-3524	
80,635	-3541	
80,64	-3585	
80,645	-3608	
80,65	-3645	
80,655	-3684	
80,66	-3714	
80,665	-3759	
80,67	-3782	
80,675	-3798	
80,68	-3824	
80,685	-3833	
80,69	-3868	
80,695	-3874	
80,7	-3877	
80,705	-3887	
80,71	-3883	
80,715	-3882	
80,72	-3872	
80,725	-3886	
80,73	-3875	
80,735	-3869	
80,74	-3879	
80,745	-3850	
80,75	-3836	
80,755	-3803	
80,76	-3783	
80,765	-3753	
80,77	-3765	
80,775	-3725	
80,78	-3706	
80,785	-3651	
80,79	-3625	
80,795	-3572	
80,8	-3522	
80,805	-3469	
80,81	-3438	
80,815	-3383	
80,82	-3339	
80,825	-3281	
80,83	-3225	
80,835	-3161	
80,84	-3098	
80,845	-3045	
80,85	-2997	
80,855	-2954	
80,86	-2887	
80,865	-2838	
80,87	-2779	
80,875	-2710	
80,88	-2629	
80,885	-2549	
80,89	-2466	
80,895	-2397	
80,9	-2327	
80,905	-2257	
80,91	-2214	
80,915	-2109	
80,92	-2022	
80,925	-1921	
80,93	-1838	
80,935	-1727	
80,94	-1620	
80,945	-1523	
80,95	-1462	
80,955	-1358	
80,96	-1272	
80,965	-1184	
80,97	-1097	
80,975	-976	
80,98	-898	
80,985	-800	
80,99	-724	
80,995	-599	
81,0	-503	
81,005	-406	
81,01	-301	
81,015	-203	
81,02	-98	
81,025	0	
81,03	99	
81,035	189	
81,04	282	
81,045	362	
81,05	462	
81,055	572	
81,06	679	
81,065	790	
81,07	921	
81,075	1061	
81,08	1151	
81,085	1221	
81,09	1290	
81,095	1366	
81,1	1453	
81,105	1537	
81,11	1652	
81,115	1745	
81,12	1841	
81,125	1922	
81,13	2007	
81,135	2087	
81,14	2148	
81,145	2229	
81,15	2290	
81,155	2402	
81,16	2516	
81,165	2598	
81,17	2680	
81,175	2757	
81,18	2836	
81,185	2874	
81,19	2937	
81,195	2999	
81,2	3066	
81,205	3147	
81,21	3213	
81,215	3270	
81,22	3332	
81,225	3388	
81,23	3420	
81,235	3467	
81,24	3543	
81,245	3565	
81,25	3612	
81,255	3654	
81,26	3678	
81,265	3721	
81,27	3753	
81,275	3773	
81,28	3815	
81,285	3870	
81,29	3894	
81,295	3920	
81,3	3958	
81,305	3975	
81,31	3973	
81,315	4001	
81,32	4004	
81,325	3996	
81,33	3984	
81,335	3968	
81,34	3982	
81,345	3982	
81,35	4001	
81,355	4005	
81,36	4006	
81,365	3983	
81,37	3948	
81,375	3932	
81,38	3900	
81,385	3888	
81,39	3854	
81,395	3844	
81,4	3818	
81,405	3762	
81,41	3726	
81,415	3689	
81,42	3654	
81,425	3604	
81,43	3554	
81,435	3517	
81,44	3479	
81,445	3425	
81,45	3385	
81,455	3344	
81,46	3293	
81,465	3213	
81,47	3149	
81,475	3083	
81,48	2976	
81,485	2910	
81,49	2856	
81,495	2792	
81,5	2725	
81,505	2648	
81,51	2567	
81,515	2486	
81,52	2425	
81,525	2354	
81,53	2255	
81,535	2161	
81,54	2070	
81,545	1982	
81,55	1874	
81,555	1795	
81,56	1693	
81,565	1609	
81,57	1520	
81,575	1425	
81,58	1347	
81,585	1229	
81,59	1150	
81,595	1061	
81,6	978	
81,605	882	
81,61	790	
81,615	670	
81,62	563	
81,625	454	
81,63	350	
81,635	259	
81,64	186	
81,645	34	
81,65	-50	
81,655	-158	
81,66	-283	
81,665	-386	
81,67	-491	
81,675	-582	
81,68	-664	
81,685	-739	
81,69	-825	
81,695	-919	
81,7	-1023	
81,705	-1114	
81,71	-1228	
81,715	-1331	
81,72	-1444	
81,725	-1582	
81,73	-1668	
81,735	-1753	
81,74	-1827	
81,745	-1919	
81,75	-1992	
81,755	-2094	
81,76	-2201	
81,765	-2290	
81,77	-2363	
81,775	-2442	
81,78	-2523	
81,785	-2569	
81,79	-2627	
81,795	-2702	
81,8	-2786	
81,805	-2901	
81,81	-2968	
81,815	-3052	
81,82	-3111	
81,825	-3155	
81,83	-3219	
81,835	-3274	
81,84	-3340	
81,845	-3389	
81,85	-3457	
81,855	-3513	
81,86	-3554	
81,865	-3598	
81,87	-3629	
81,875	-3686	
81,88	-3693	
81,885	-3755	
81,89	-3814	
81,895	-3842	
81,9	-3891	
81,905	-3949	
81,91	-3971	
81,915	-3976	
81,92	-3996	
81,925	-4009	
81,93	-4001	
81,935	-3993	
81,94	-4007	
81,945	-4027	
81,95	-4028	
81,955	-4049	
81,96	-4060	
81,965	-4056	
81,97	-4059	
81,975	-4050	
81,98	-4025	
81,985	-4022	
81,99	-3999	
81,995	-3986	
82,0	-3957	
82,005	-3934	
82,01	-3885	
82,015	-3854	
82,02	-3829	
82,025	-3793	
82,03	-3774	
82,035	-3759	
82,04	-3723	
82,045	-3662	
82,05	-3636	
82,055	-3561	
82,06	-3516	
82,065	-3459	
82,07	-3405	
82,075	-3333	
82,08	-3302	
82,085	-3238	
82,09	-3187	
82,095	-3137	
82,1	-3053	
82,105	-2982	
82,11	-2894	
82,115	-2817	
82,12	-2728	
82,125	-2675	
82,13	-2567	
82,135	-2494	
82,14	-2428	
82,145	-2344	
82,15	-2254	
82,155	-2190	
82,16	-2112	
82,165	-2029	
82,17	-1947	
82,175	-1859	
82,18	-1780	
82,185	-1689	
82,19	-1592	
82,195	-1534	
82,2	-1455	
82,205	-1358	
82,21	-1221	
82,215	-1108	
82,22	-989	
82,225	-896	
82,23	-814	
82,235	-709	
82,24	-627	
82,245	-522	
82,25	-403	
82,255	-299	
82,26	-189	
82,265	-99	
82,27	-3	
82,275	78	
82,28	160	
82,285	257	
82,29	412	
82,295	523	
82,3	632	
82,305	744	
82,31	852	
82,315	963	
82,32	1066	
82,325	1155	
82,33	1232	
82,335	1305	
82,34	1392	
82,345	1484	
82,35	1576	
82,355	1675	
82,36	1772	
82,365	1870	
82,37	1989	
82,375	2075	
82,38	2160	
82,385	2229	
82,39	2293	
82,395	2363	
82,4	2441	
82,405	2521	
82,41	2608	
82,415	2691	
82,42	2775	
82,425	2838	
82,43	2917	
82,435	2970	
82,44	3031	
82,445	3074	
82,45	3160	
82,455	3250	
82,46	3292	
82,465	3362	
82,47	3408	
82,475	3469	
82,48	3490	
82,485	3536	
82,49	3597	
82,495	3650	
82,5	3688	
82,505	3732	
82,51	3774	
82,515	3798	
82,52	3822	
82,525	3836	
82,53	3874	
82,535	3897	
82,54	3920	
82,545	3947	
82,55	3965	
82,555	3982	
82,56	3999	
82,565	4013	
82,57	4021	
82,575	4012	
82,58	4013	
82,585	3990	
82,59	3991	
82,595	3986	
82,6	3995	
82,605	3983	
82,61	3981	
82,615	3952	
82,62	3911	
82,625	3873	
82,63	3832	
82,635	3821	
82,64	3782	
82,645	3765	
82,65	3739	
82,655	3716	
82,66	3683	
82,665	3625	
82,67	3584	
82,675	3551	
82,68	3505	
82,685	3463	
82,69	3409	
82,695	3325	
82,7	3248	
82,705	3204	
82,71	3142	
82,715	3076	
82,72	3024	
82,725	2959	
82,73	2885	
82,735	2817	
82,74	2755	
82,745	2693	
82,75	2620	
82,755	2543	
82,76	2456	
82,765	2365	
82,77	2280	
82,775	2162	
82,78	2084	
82,785	1995	
82,79	1942	
82,795	1855	
82,8	1756	
82,805	1694	
82,81	1604	
82,815	1504	
82,82	1403	
82,825	1316	
82,83	1240	
82,835	1166	
82,84	1078	
82,845	976	
82,85	881	
82,855	717	
82,86	588	
82,865	506	
82,87	403	
82,875	316	
82,88	222	
82,885	141	
82,89	57	
82,895	-40	
82,9	-161	
82,905	-252	
82,91	-360	
82,915	-469	
82,92	-559	
82,925	-637	
82,93	-726	
82,935	-860	
82,94	-958	
82,945	-1058	
82,95	-1158	
82,955	-1264	
82,96	-1349	
82,965	-1422	
82,97	-1515	
82,975	-1585	
82,98	-1674	
82,985	-1767	
82,99	-1867	
82,995	-1954	
83,0	-2030	
83,005	-2131	
83,01	-2211	
83,015	-2318	
83,02	-2400	
83,025	-2455	
83,03	-2514	
83,035	-2590	
83,04	-2646	
83,045	-2727	
83,05	-2808	
83,055	-2888	
83,06	-2944	
83,065	-3021	
83,07	-3070	
83,075	-3121	
83,08	-3168	
83,085	-3236	
83,09	-3294	
83,095	-3352	
83,1	-3416	
83,105	-3448	
83,11	-3477	
83,115	-3510	
83,12	-3544	
83,125	-3595	
83,13	-3636	
83,135	-3665	
83,14	-3695	
83,145	-3711	
83,15	-3730	
83,155	-3751	
83,16	-3777	
83,165	-3796	
83,17	-3815	
83,175	-3829	
83,18	-3848	
83,185	-3858	
